"Id","Plate","Row","Column","Clog","Scan.rate","Status.sort","Status.sel","TOF","EXT","Green","Yellow","Red","PH.Ext","PW.Ext","PC.Ext","PH.Green","PW.Green","PCGreen","PH.Yellow","PW.Yellow","PCYellow","PH.Red","PW.Red","PCRed","Time.Stamp","X","filtering","fluo1","fluo2","log.fluo1","log.fluo2","pca.ind.1","pca.ind.2","clust"
"107",-1,0,0,"N",2500,0,40,836,663,6,7,9,45152,834,"n/a",824,825,0,1542,834,"n/a",3209,809,"n/a",1808734,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"108",-1,0,0,"N",2500,0,40,585,664,7,8,10,63832,584,"n/a",808,579,0,1042,584,"n/a",1687,584,"n/a",1808953,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"109",-1,0,0,"N",2500,0,2,614,495,142,225,36,57020,613,"n/a",28388,613,0,45256,613,"n/a",3272,575,"n/a",1809031,NA,"in",142,36,4.95582705760126,3.58351893845611,2.63494293318181,-0.0564638745130546,2
"110",-1,0,0,"N",2500,0,40,767,660,6,8,11,56468,765,"n/a",992,762,0,2095,765,"n/a",3729,749,"n/a",1809187,NA,"in",6,11,1.79175946922805,2.39789527279837,-0.743285476308165,-0.124287127725681,1
"111",-1,0,0,"N",2500,0,40,371,402,5,6,8,54144,370,"n/a",960,367,0,1348,370,"n/a",1773,369,"n/a",1809296,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"112",-1,0,0,"N",2500,0,40,896,659,6,7,10,57660,894,"n/a",700,883,0,1528,894,"n/a",2958,877,"n/a",1809515,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"113",-1,0,0,"N",2500,0,2,551,585,114,177,28,59816,550,"n/a",20524,550,0,31218,550,"n/a",2320,528,"n/a",1809578,NA,"in",114,28,4.7361984483945,3.3322045101752,2.33797773716461,0.0958756810814134,2
"114",-1,0,0,"N",2500,0,40,811,775,8,8,11,54960,809,"n/a",824,807,0,1662,809,"n/a",3859,805,"n/a",1809609,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"115",-1,0,0,"N",2500,0,2,464,605,134,209,32,64680,463,"n/a",18868,463,0,28964,463,"n/a",2883,443,"n/a",1809625,NA,"in",134,32,4.89783979995091,3.46573590279973,2.53752766347606,0.0315453907173499,2
"116",-1,0,0,"N",2500,0,1,411,298,4,5,7,37484,410,"n/a",708,410,0,1047,410,"n/a",1711,410,"n/a",1809718,NA,"in",4,7,1.38629436111989,1.94591014905531,-1.28709806192533,0.145824659693093,1
"117",-1,0,0,"N",2500,0,2,946,717,117,181,28,51716,944,"n/a",11692,944,0,18362,944,"n/a",2542,743,"n/a",1809734,NA,"in",117,28,4.76217393479776,3.3322045101752,2.36211376895654,0.10547661141263,2
"118",-1,0,0,"N",2500,0,40,916,645,5,6,8,36548,914,"n/a",528,905,0,1186,914,"n/a",2393,913,"n/a",1809890,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"119",-1,0,0,"N",2500,0,40,664,620,7,7,9,54748,663,"n/a",944,648,0,1154,663,"n/a",1936,657,"n/a",1810062,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"120",-1,0,0,"N",2500,0,40,864,784,8,7,10,65532,862,"n/a",1140,855,0,1467,857,"n/a",2943,844,"n/a",1810062,NA,"in",8,10,2.07944154167984,2.30258509299405,-0.511203691316025,0.0706052791539773,1
"121",-1,0,0,"N",2500,0,40,958,817,7,7,9,55764,956,"n/a",672,946,0,1258,949,"n/a",1993,927,"n/a",1810062,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"122",-1,0,0,"N",2500,0,40,566,642,6,8,13,65532,565,"n/a",836,565,0,1950,565,"n/a",3361,565,"n/a",1810140,NA,"in",6,13,1.79175946922805,2.56494935746154,-0.681539774861172,-0.279511273899745,1
"123",-1,0,0,"N",2500,0,40,869,671,5,7,10,54832,867,"n/a",652,853,0,2031,864,"n/a",3700,855,"n/a",1810156,NA,"in",5,10,1.6094379124341,2.30258509299405,-0.947924003755452,-0.103115128993632,1
"124",-1,0,0,"N",2500,0,40,602,667,6,7,9,65532,601,"n/a",836,582,0,1150,601,"n/a",1614,599,"n/a",1810234,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"125",-1,0,0,"N",2500,0,2,609,733,159,246,36,59160,608,"n/a",15712,608,0,24449,608,"n/a",2223,584,"n/a",1810234,NA,"in",159,36,5.06890420222023,3.58351893845611,2.74001251744652,-0.0146688616811361,2
"126",-1,0,0,"N",2500,0,1,174,63,11,17,2,18312,172,"n/a",4084,172,0,6104,172,"n/a",315,151,"n/a",1810328,NA,"out.size",11,2,2.39789527279837,0.693147180559945,NA,NA,NA
"127",-1,0,0,"N",2500,0,2,528,513,153,242,38,50632,527,"n/a",24772,527,0,38720,527,"n/a",4112,512,"n/a",1810328,NA,"in",153,38,5.03043792139244,3.63758615972639,2.72425428501137,-0.0791250273065565,2
"128",-1,0,0,"N",2500,0,40,859,786,7,8,11,56816,857,"n/a",852,844,0,1668,854,"n/a",3099,850,"n/a",1810453,NA,"in",7,11,1.94591014905531,2.39789527279837,-0.600050980087472,-0.0673107187162487,1
"129",-1,0,0,"N",2500,0,40,506,542,5,7,9,58968,505,"n/a",776,503,0,1467,505,"n/a",2654,501,"n/a",1810453,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"130",-1,0,0,"N",2500,0,1,155,94,0,0,0,28480,153,"n/a",88,124,0,110,152,"n/a",188,94,"n/a",1810531,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"131",-1,0,0,"N",2500,0,40,601,556,6,7,10,65532,600,"n/a",1016,591,0,1695,597,"n/a",2581,586,"n/a",1810656,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"132",-1,0,0,"N",2500,0,40,735,673,6,7,9,56808,734,"n/a",692,712,0,1374,729,"n/a",2286,717,"n/a",1810687,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"133",-1,0,0,"N",2500,0,40,494,532,5,8,11,55696,493,"n/a",828,483,0,1764,493,"n/a",3477,485,"n/a",1810875,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"134",-1,0,0,"N",2500,0,40,788,642,5,7,9,52136,786,"n/a",544,778,0,1540,786,"n/a",2838,779,"n/a",1810921,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"135",-1,0,0,"N",2500,0,40,715,662,5,8,11,50008,714,"n/a",588,714,0,1622,714,"n/a",2905,710,"n/a",1810921,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"136",-1,0,0,"N",2500,0,40,802,793,8,7,8,65532,800,"n/a",888,793,0,870,800,"n/a",1258,798,"n/a",1811015,NA,"in",8,8,2.07944154167984,2.07944154167984,-0.593680902975052,0.277946915228523,1
"137",-1,0,0,"N",2500,0,40,529,703,8,8,11,64360,528,"n/a",944,523,0,1611,528,"n/a",2952,519,"n/a",1811015,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"138",-1,0,0,"N",2500,0,40,831,751,6,7,10,55124,829,"n/a",656,829,0,1449,829,"n/a",2829,781,"n/a",1811031,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"139",-1,0,0,"N",2500,0,2,805,611,128,198,28,44544,803,"n/a",15564,803,0,23747,803,"n/a",2338,592,"n/a",1811390,NA,"in",128,28,4.85203026391962,3.3322045101752,2.44560692025781,0.138688861698327,2
"140",-1,0,0,"N",2500,0,40,463,486,5,5,7,51624,462,"n/a",740,457,0,975,462,"n/a",1661,462,"n/a",1811546,NA,"in",5,7,1.6094379124341,1.94591014905531,-1.07975642585078,0.22830187135212,1
"141",-1,0,0,"N",2500,0,40,484,587,6,6,8,62692,483,"n/a",892,481,0,1075,483,"n/a",1836,482,"n/a",1811593,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"142",-1,0,0,"N",2500,0,2,582,670,138,214,34,58048,581,"n/a",15508,581,0,24294,581,"n/a",3523,556,"n/a",1811609,NA,"in",138,34,4.92725368515721,3.52636052461616,2.58726637553794,-0.0139142830137656,2
"143",-1,0,0,"N",2500,0,1,150,94,0,0,0,34088,148,"n/a",68,89,0,76,141,"n/a",95,69,"n/a",1811640,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"144",-1,0,0,"N",2500,0,40,491,521,7,6,8,63484,490,"n/a",896,490,0,978,490,"n/a",1509,490,"n/a",1811828,NA,"in",7,8,1.94591014905531,2.07944154167984,-0.717756267246258,0.228591704792218,1
"145",-1,0,0,"N",2500,0,40,821,656,7,8,10,54540,819,"n/a",896,819,0,1948,819,"n/a",2922,797,"n/a",1812031,NA,"in",7,10,1.94591014905531,2.30258509299405,-0.63527905558723,0.0212500687176717,1
"146",-1,0,0,"N",2500,0,2,604,753,124,193,30,61244,603,"n/a",15484,603,0,23959,603,"n/a",2417,567,"n/a",1812046,NA,"in",124,30,4.82028156560504,3.40119738166216,2.44160730932604,0.0628469255872297,2
"147",-1,0,0,"N",2500,0,2,718,689,119,185,29,54264,717,"n/a",14340,717,0,22018,717,"n/a",2776,666,"n/a",1812125,NA,"in",119,29,4.77912349311153,3.36729582998647,2.39083332336555,0.0791350957448295,2
"148",-1,0,0,"N",2500,0,1,195,77,10,17,6,18164,194,"n/a",3892,194,0,6096,194,"n/a",2298,191,"n/a",1812140,NA,"in",10,6,2.30258509299405,1.79175946922805,-0.492670886346244,0.62773398737945,1
"149",-1,0,0,"N",2500,0,1,424,252,68,104,14,31372,423,"n/a",11264,423,0,17891,423,"n/a",550,342,"n/a",1812140,NA,"in",68,14,4.21950770517611,2.63905732961526,1.60167883989546,0.548960962155527,2
"150",-1,0,0,"N",2500,0,1,396,180,9,15,2,23840,395,"n/a",2020,395,0,3102,395,"n/a",265,268,"n/a",1812140,NA,"out.size",9,2,2.19722457733622,0.693147180559945,NA,NA,NA
"151",-1,0,0,"N",2500,0,40,517,652,7,6,7,64800,516,"n/a",1084,515,0,1043,516,"n/a",1358,514,"n/a",1812156,NA,"in",7,7,1.94591014905531,1.94591014905531,-0.767111477682563,0.352667069063423,1
"152",-1,0,0,"N",2500,0,2,855,706,172,265,41,40128,853,"n/a",19408,853,1,30314,853,"n/a",4351,791,"n/a",1812328,NA,"in",172,41,5.14749447681345,3.71357206670431,2.86110701173062,-0.106464127800142,2
"153",-1,0,0,"N",2500,0,40,615,505,4,6,8,52956,614,"n/a",716,606,0,1414,614,"n/a",2723,604,"n/a",1812359,NA,"in",4,8,1.38629436111989,2.07944154167984,-1.23774285148902,0.0217492954218875,1
"154",-1,0,0,"N",2500,0,40,839,747,7,6,8,49884,837,"n/a",636,823,0,1197,836,"n/a",1992,823,"n/a",1812609,NA,"in",7,8,1.94591014905531,2.07944154167984,-0.717756267246258,0.228591704792218,1
"155",-1,0,0,"N",2500,0,40,358,336,2,4,6,58976,357,"n/a",660,357,0,1201,357,"n/a",2161,356,"n/a",1812828,NA,"in",2,6,0.693147180559945,1.79175946922805,-1.98813641944874,0.0328615361071504,1
"156",-1,0,0,"N",2500,0,1,177,129,1,0,0,52048,175,"n/a",568,166,0,473,175,"n/a",478,170,"n/a",1812828,NA,"out.neg",1,0,0,-Inf,NA,NA,NA
"157",-1,0,0,"N",2500,0,40,954,750,7,7,8,50404,952,"n/a",608,919,0,1062,935,"n/a",1882,901,"n/a",1812890,NA,"in",7,8,1.94591014905531,2.07944154167984,-0.717756267246258,0.228591704792218,1
"158",-1,0,0,"N",2500,0,40,678,469,5,8,11,47740,677,"n/a",700,666,0,2852,677,"n/a",5122,677,"n/a",1813078,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"159",-1,0,0,"N",2500,0,40,800,682,5,8,11,59956,798,"n/a",748,786,0,1868,796,"n/a",3629,777,"n/a",1813234,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"160",-1,0,0,"N",2500,0,1,536,260,2,2,2,25968,535,"n/a",368,519,0,377,535,"n/a",514,528,"n/a",1813234,NA,"out.size",2,2,0.693147180559945,0.693147180559945,NA,NA,NA
"161",-1,0,0,"N",2500,0,1,424,183,0,1,0,23660,423,"n/a",200,396,0,290,423,"n/a",264,380,"n/a",1813234,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"162",-1,0,0,"N",2500,0,1,266,192,1,3,5,46228,265,"n/a",688,242,0,1185,262,"n/a",2518,244,"n/a",1813234,NA,"out.size",1,5,0,1.6094379124341,NA,NA,NA
"163",-1,0,0,"N",2500,0,40,543,619,6,6,8,64672,542,"n/a",916,526,0,1086,540,"n/a",1396,539,"n/a",1813359,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"164",-1,0,0,"N",2500,0,40,501,642,6,7,10,65052,500,"n/a",784,488,0,1592,500,"n/a",2891,500,"n/a",1813484,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"165",-1,0,0,"N",2500,0,40,911,855,8,10,13,57264,909,"n/a",692,909,0,2009,909,"n/a",3325,909,"n/a",1813484,NA,"in",8,13,2.07944154167984,2.56494935746154,-0.414229914369273,-0.173179654454007,1
"166",-1,0,0,"N",2500,0,40,504,561,6,6,9,60204,503,"n/a",840,503,0,1482,503,"n/a",2356,503,"n/a",1813765,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"167",-1,0,0,"N",2500,0,40,848,666,6,7,8,50024,846,"n/a",584,817,0,1279,843,"n/a",2384,803,"n/a",1813828,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"168",-1,0,0,"N",2500,0,40,672,614,6,7,9,44856,671,"n/a",824,669,0,1334,669,"n/a",2959,659,"n/a",1813843,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"169",-1,0,0,"N",2500,0,40,826,633,5,6,8,43880,824,"n/a",520,781,0,1096,798,"n/a",2017,763,"n/a",1813843,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"170",-1,0,0,"N",2500,0,40,705,689,5,6,8,60440,704,"n/a",548,694,0,1185,704,"n/a",2051,704,"n/a",1813890,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"171",-1,0,0,"N",2500,0,40,530,528,5,6,8,64456,529,"n/a",1056,520,0,1192,529,"n/a",2259,528,"n/a",1813937,NA,"in",5,8,1.6094379124341,2.07944154167984,-1.03040121541448,0.104226507080915,1
"172",-1,0,0,"N",2500,0,40,782,693,6,7,9,57000,780,"n/a",980,780,0,1677,780,"n/a",3023,748,"n/a",1813937,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"173",-1,0,0,"N",2500,0,40,827,593,5,7,9,55000,825,"n/a",720,816,0,1893,825,"n/a",3332,807,"n/a",1814250,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"174",-1,0,0,"N",2500,0,40,1032,701,6,7,8,42184,1030,"n/a",540,994,0,1103,1021,"n/a",2121,981,"n/a",1814250,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"175",-1,0,0,"N",2500,0,1,150,94,0,0,0,32204,148,"n/a",72,127,0,99,146,"n/a",109,109,"n/a",1814281,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"176",-1,0,0,"N",2500,0,2,881,642,138,214,30,50584,879,"n/a",18200,879,0,28269,879,"n/a",2034,637,"n/a",1814921,NA,"in",138,30,4.92725368515721,3.40119738166216,2.54100419600137,0.102385429361849,2
"177",-1,0,0,"N",2500,0,1,169,113,0,0,0,33304,167,"n/a",72,141,0,108,167,"n/a",113,134,"n/a",1814984,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"178",-1,0,0,"N",2500,0,40,514,461,4,5,7,54188,513,"n/a",640,499,0,1394,512,"n/a",2745,513,"n/a",1815046,NA,"in",4,7,1.38629436111989,1.94591014905531,-1.28709806192533,0.145824659693093,1
"179",-1,0,0,"N",2500,0,2,556,542,124,190,29,48944,555,"n/a",18236,555,0,28281,555,"n/a",1783,554,"n/a",1815078,NA,"in",124,29,4.82028156560504,3.36729582998647,2.42907678609713,0.094347738174028,2
"180",-1,0,0,"N",2500,0,40,799,743,7,7,9,53128,797,"n/a",736,797,0,1228,797,"n/a",2289,795,"n/a",1815281,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"181",-1,0,0,"N",2500,0,40,832,666,7,7,9,50652,830,"n/a",640,811,0,1185,830,"n/a",1803,824,"n/a",1815343,NA,"in",7,9,1.94591014905531,2.19722457733622,-0.674221886331098,0.119149477262042,1
"182",-1,0,0,"N",2500,0,40,600,698,6,7,10,58424,599,"n/a",636,595,0,1409,599,"n/a",3036,599,"n/a",1815375,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"183",-1,0,0,"N",2500,0,40,796,651,6,8,10,52640,794,"n/a",588,788,0,1472,794,"n/a",2498,779,"n/a",1815406,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"184",-1,0,0,"N",2500,0,40,837,700,6,8,11,55536,835,"n/a",744,824,0,1695,835,"n/a",3294,835,"n/a",1815437,NA,"in",6,11,1.79175946922805,2.39789527279837,-0.743285476308165,-0.124287127725681,1
"185",-1,0,0,"N",2500,0,2,708,746,175,270,40,56792,707,"n/a",19108,707,0,28798,707,"n/a",2590,620,"n/a",1815484,NA,"in",175,40,5.16478597392351,3.68887945411394,2.86804725023103,-0.0771289257656758,2
"186",-1,0,0,"N",2500,0,40,480,591,6,6,7,61556,479,"n/a",980,472,0,921,479,"n/a",1195,479,"n/a",1815484,NA,"in",6,7,1.79175946922805,1.94591014905531,-0.910345973903256,0.295690660053991,1
"187",-1,0,0,"N",2500,0,1,158,106,0,0,0,32388,156,"n/a",56,114,0,103,155,"n/a",68,79,"n/a",1815625,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"188",-1,0,0,"N",2500,0,40,832,631,6,8,10,50276,830,"n/a",732,824,0,1619,829,"n/a",2658,809,"n/a",1815656,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"189",-1,0,0,"N",2500,0,2,477,581,134,209,32,60868,476,"n/a",17560,476,0,28237,476,"n/a",2615,471,"n/a",1815734,NA,"in",134,32,4.89783979995091,3.46573590279973,2.53752766347606,0.0315453907173499,2
"190",-1,0,0,"N",2500,0,40,391,484,4,6,8,64380,390,"n/a",872,390,0,1276,390,"n/a",1964,390,"n/a",1815750,NA,"in",4,8,1.38629436111989,2.07944154167984,-1.23774285148902,0.0217492954218875,1
"191",-1,0,0,"N",2500,0,40,582,595,6,9,13,65532,581,"n/a",1292,576,0,1984,581,"n/a",2732,565,"n/a",1815859,NA,"in",6,13,1.79175946922805,2.56494935746154,-0.681539774861172,-0.279511273899745,1
"192",-1,0,0,"N",2500,0,40,828,767,6,8,10,54408,826,"n/a",728,819,0,1434,826,"n/a",3061,823,"n/a",1815937,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"193",-1,0,0,"N",2500,0,1,271,118,0,0,0,23680,270,"n/a",248,270,0,235,270,"n/a",314,260,"n/a",1816000,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"194",-1,0,0,"N",2500,0,40,617,525,5,6,9,59248,616,"n/a",732,605,0,1420,613,"n/a",2727,608,"n/a",1816000,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"195",-1,0,0,"N",2500,0,40,867,564,5,5,6,40600,865,"n/a",448,840,0,900,863,"n/a",1710,811,"n/a",1816296,NA,"in",5,6,1.6094379124341,1.79175946922805,-1.13673283486022,0.371536367572813,1
"196",-1,0,0,"N",2500,0,2,818,790,154,235,36,56356,816,"n/a",15432,816,0,24212,816,"n/a",2568,705,"n/a",1816328,NA,"in",154,36,5.03695260241363,3.58351893845611,2.71032357084653,-0.026478653380574,2
"197",-1,0,0,"N",2500,0,2,784,739,185,287,39,55156,782,"n/a",22596,782,0,35409,782,"n/a",1368,621,"n/a",1816343,NA,"in",185,39,5.22035582507832,3.66356164612965,2.91032407871849,-0.0330645463698567,2
"198",-1,0,0,"N",2500,0,40,631,579,4,7,11,65532,630,"n/a",964,606,0,2092,629,"n/a",3915,624,"n/a",1816375,NA,"in",4,11,1.38629436111989,2.39789527279837,-1.12003756433024,-0.274153128086579,1
"199",-1,0,0,"N",2500,0,2,810,545,139,220,36,34120,808,"n/a",19492,808,0,30338,808,"n/a",3548,748,"n/a",1816453,NA,"in",139,36,4.93447393313069,3.58351893845611,2.61510193066592,-0.0643563103740435,2
"200",-1,0,0,"N",2500,0,1,151,66,0,0,0,20784,149,"n/a",128,140,0,104,149,"n/a",112,92,"n/a",1816640,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"201",-1,0,0,"N",2500,0,40,697,501,5,9,11,41716,696,"n/a",800,689,0,1746,688,"n/a",2761,673,"n/a",1816750,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"202",-1,0,0,"N",2500,0,40,818,648,6,9,12,52660,816,"n/a",704,804,0,1823,816,"n/a",3630,806,"n/a",1816796,NA,"in",6,12,1.79175946922805,2.484906649788,-0.711124763106053,-0.205136792239289,1
"203",-1,0,0,"N",2500,0,40,467,473,4,7,8,65532,466,"n/a",1044,465,0,1807,466,"n/a",2056,466,"n/a",1816875,NA,"in",4,8,1.38629436111989,2.07944154167984,-1.23774285148902,0.0217492954218875,1
"204",-1,0,0,"N",2500,0,40,879,755,7,7,8,45020,877,"n/a",628,867,0,1063,876,"n/a",1894,876,"n/a",1817031,NA,"in",7,8,1.94591014905531,2.07944154167984,-0.717756267246258,0.228591704792218,1
"205",-1,0,0,"N",2500,0,40,679,645,6,6,8,63268,678,"n/a",848,656,0,1047,678,"n/a",1719,668,"n/a",1817125,NA,"in",6,8,1.79175946922805,2.07944154167984,-0.860990763466951,0.171615295782785,1
"206",-1,0,0,"N",2500,0,40,872,703,6,7,10,54216,870,"n/a",792,853,0,1711,870,"n/a",2999,816,"n/a",1817140,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"207",-1,0,0,"N",2500,0,40,797,526,5,5,6,38388,795,"n/a",520,764,0,1013,792,"n/a",1928,779,"n/a",1817359,NA,"in",5,6,1.6094379124341,1.79175946922805,-1.13673283486022,0.371536367572813,1
"208",-1,0,0,"N",2500,0,2,846,695,160,250,38,65532,844,"n/a",24628,844,0,38786,844,"n/a",2435,715,"n/a",1817390,NA,"in",160,38,5.07517381523383,3.63758615972639,2.76582220559748,-0.0625899683125516,2
"209",-1,0,0,"N",2500,0,40,530,622,6,7,9,56688,529,"n/a",892,525,0,1104,529,"n/a",1856,529,"n/a",1817390,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"210",-1,0,0,"N",2500,0,40,866,668,6,7,9,47000,864,"n/a",608,851,0,1239,857,"n/a",2380,826,"n/a",1817812,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"211",-1,0,0,"N",2500,0,40,947,855,8,8,11,56476,945,"n/a",600,916,0,1827,940,"n/a",3418,914,"n/a",1817843,NA,"in",8,11,2.07944154167984,2.39789527279837,-0.475975615816266,-0.017955508279943,1
"212",-1,0,0,"N",2500,0,40,480,511,6,10,13,65288,479,"n/a",1160,479,0,2403,479,"n/a",3465,477,"n/a",1818000,NA,"in",6,13,1.79175946922805,2.56494935746154,-0.681539774861172,-0.279511273899745,1
"213",-1,0,0,"N",2500,0,40,931,712,6,7,9,45704,929,"n/a",460,926,0,1499,929,"n/a",2609,922,"n/a",1818218,NA,"in",6,9,1.79175946922805,2.19722457733622,-0.817456382551791,0.0621730682526096,1
"214",-1,0,0,"N",2500,0,40,866,654,6,7,10,47388,864,"n/a",684,864,0,1623,864,"n/a",3211,820,"n/a",1818296,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"215",-1,0,0,"N",2500,0,2,642,742,139,215,32,64692,641,"n/a",18012,641,0,28508,641,"n/a",1482,626,"n/a",1818312,NA,"in",139,32,4.93447393313069,3.46573590279973,2.57156754975076,0.0450859171561317,2
"216",-1,0,0,"N",2500,0,1,152,105,0,0,0,38820,150,"n/a",120,144,0,147,150,"n/a",170,146,"n/a",1818343,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"217",-1,0,0,"N",2500,0,40,574,536,6,10,14,58720,573,"n/a",1008,573,0,3001,573,"n/a",5440,568,"n/a",1818343,NA,"in",6,14,1.79175946922805,2.63905732961526,-0.65414835409662,-0.348371288459982,1
"218",-1,0,0,"N",2500,0,40,727,662,6,7,10,59224,726,"n/a",744,717,0,1676,726,"n/a",3270,725,"n/a",1818468,NA,"in",6,10,1.79175946922805,2.30258509299405,-0.778513551807923,-0.0357263402917608,1
"219",-1,0,0,"N",2500,0,40,420,491,5,7,9,64416,419,"n/a",960,419,0,1503,419,"n/a",2331,419,"n/a",1818546,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"220",-1,0,0,"N",2500,0,2,491,474,126,194,29,60692,490,"n/a",16312,490,0,24438,490,"n/a",1819,454,"n/a",1818546,NA,"in",126,29,4.83628190695148,3.36729582998647,2.44394406293746,0.100261704910126,2
"221",-1,0,0,"N",2500,0,40,755,539,5,8,11,49176,753,"n/a",804,747,0,2459,753,"n/a",4225,737,"n/a",1818609,NA,"in",5,11,1.6094379124341,2.39789527279837,-0.912695928255693,-0.191675916427552,1
"222",-1,0,0,"N",2500,0,40,820,706,6,6,7,46848,818,"n/a",588,803,0,969,818,"n/a",1805,791,"n/a",1818640,NA,"in",6,7,1.79175946922805,1.94591014905531,-0.910345973903256,0.295690660053991,1
"223",-1,0,0,"N",2500,0,2,781,781,159,248,36,56132,779,"n/a",18668,779,0,28659,779,"n/a",2699,652,"n/a",1819281,NA,"in",159,36,5.06890420222023,3.58351893845611,2.74001251744652,-0.0146688616811361,2
"224",-1,0,0,"N",2500,0,2,744,574,115,179,28,49384,743,"n/a",16572,743,0,25268,743,"n/a",3059,621,"n/a",1819390,NA,"in",115,28,4.74493212836325,3.3322045101752,2.34609294140425,0.0991037805138315,2
"225",-1,0,0,"N",2500,0,40,525,619,5,7,9,62628,524,"n/a",852,519,0,1536,524,"n/a",2780,514,"n/a",1819453,NA,"in",5,9,1.6094379124341,2.19722457733622,-0.986866834499319,-0.00521572044926111,1
"226",-1,0,0,"N",2500,0,2,827,791,157,242,38,52028,825,"n/a",18412,825,0,28029,825,"n/a",3843,717,"n/a",1819593,NA,"in",157,38,5.05624580534831,3.63758615972639,2.74823458312672,-0.0695860453598953,2
