Id	Plate	Row	Column	Clog	Scan rate	Status sort	Status sel	TOF	EXT	Green	Yellow	Red	PH Ext	PW Ext	PC Ext	PH Green	PW Green	PCGreen	PH Yellow	PW Yellow	PCYellow	PH Red	PW Red	PCRed	Time Stamp	
1453	-1	0	0	N	2500	0	40	829	647	6	7	9	48988	827	n/a	892	815	0	1752	827	n/a	3213	786	n/a	1942593	
1454	-1	0	0	N	2500	0	2	568	721	161	249	39	62164	567	n/a	22216	567	0	33973	567	n/a	1946	553	n/a	1943140	
1455	-1	0	0	N	2500	0	40	559	564	6	8	12	61108	558	n/a	892	556	0	2021	558	n/a	4432	553	n/a	1943171	
1456	-1	0	0	N	2500	0	40	841	650	5	10	12	59340	839	n/a	576	838	0	2053	839	n/a	4101	821	n/a	1943218	
1457	-1	0	0	N	2500	0	40	851	622	5	6	8	46336	849	n/a	532	844	0	1079	848	n/a	1717	845	n/a	1943375	
1458	-1	0	0	N	2500	0	40	805	747	7	8	11	53720	803	n/a	720	803	0	1889	803	n/a	3241	790	n/a	1943437	
1459	-1	0	0	N	2500	0	40	712	691	7	8	11	52656	711	n/a	764	709	0	1761	711	n/a	2918	711	n/a	1943468	
1460	-1	0	0	N	2500	0	2	630	711	129	197	29	62060	629	n/a	16912	629	0	25870	629	n/a	1229	611	n/a	1943468	
1461	-1	0	0	N	2500	0	40	663	674	6	7	9	50656	662	n/a	640	657	0	1149	662	n/a	2208	651	n/a	1943656	
1462	-1	0	0	N	2500	0	40	502	509	7	8	10	59500	501	n/a	1196	494	0	1448	501	n/a	2136	492	n/a	1943734	
1463	-1	0	0	N	2500	0	40	722	587	6	6	8	55580	721	n/a	560	716	0	1112	721	n/a	1604	719	n/a	1943796	
1464	-1	0	0	N	2500	0	1	156	95	0	0	0	29036	154	n/a	76	139	0	115	154	n/a	112	115	n/a	1943843	
1465	-1	0	0	N	2500	0	2	484	514	140	217	33	55444	483	n/a	20764	483	0	32047	483	n/a	1925	472	n/a	1943890	
1466	-1	0	0	N	2500	0	2	881	660	131	203	31	50636	879	n/a	15280	879	0	23860	879	n/a	2722	733	n/a	1943984	
1467	-1	0	0	N	2500	0	40	637	807	8	9	12	59668	636	n/a	796	629	0	1202	636	n/a	2023	632	n/a	1944140	
1468	-1	0	0	N	2500	0	40	603	548	4	6	8	62976	602	n/a	856	559	0	1248	598	n/a	2097	583	n/a	1944140	
1469	-1	0	0	N	2500	0	2	584	536	93	146	25	52580	583	n/a	12552	583	0	19191	583	n/a	3226	572	n/a	1944437	
1470	-1	0	0	N	2500	0	2	496	571	138	212	31	61200	495	n/a	20560	495	0	31398	495	n/a	1535	468	n/a	1944437	
1471	-1	0	0	N	2500	0	40	842	737	6	6	8	48732	840	n/a	528	840	0	1146	840	n/a	2219	835	n/a	1944546	
1472	-1	0	0	N	2500	0	40	684	616	5	6	8	54352	683	n/a	616	683	0	1102	683	n/a	1831	668	n/a	1944593	
1473	-1	0	0	N	2500	0	1	152	78	0	0	0	24924	150	n/a	88	139	0	123	150	n/a	163	130	n/a	1944625	
1474	-1	0	0	N	2500	0	40	491	532	4	7	10	55644	490	n/a	780	483	0	1614	490	n/a	3121	484	n/a	1944828	
1475	-1	0	0	N	2500	0	40	413	546	5	6	6	65532	412	n/a	852	412	0	1182	412	n/a	1574	411	n/a	1944859	
1476	-1	0	0	N	2500	0	40	637	705	6	7	10	56876	636	n/a	676	624	0	1630	628	n/a	3644	624	n/a	1945031	
1477	-1	0	0	N	2500	0	40	452	539	6	9	11	60184	451	n/a	832	450	0	1629	450	n/a	2713	445	n/a	1945093	
1478	-1	0	0	N	2500	0	40	855	639	8	10	13	34744	853	n/a	820	846	0	1782	853	n/a	3358	853	n/a	1945156	
1479	-1	0	0	N	2500	0	40	576	584	6	6	8	63244	575	n/a	1016	570	0	1045	575	n/a	1844	571	n/a	1945171	
1480	-1	0	0	N	2500	0	40	628	603	6	8	11	52236	627	n/a	812	620	0	1944	627	n/a	4251	627	n/a	1945312	
1481	-1	0	0	N	2500	0	2	876	689	138	215	31	45648	874	n/a	16952	874	0	26496	874	n/a	1497	714	n/a	1945406	
1482	-1	0	0	N	2500	0	40	479	447	6	7	10	46556	478	n/a	820	478	0	1861	477	n/a	3116	477	n/a	1945531	
1483	-1	0	0	N	2500	0	2	485	592	131	203	32	60672	484	n/a	18540	484	0	29207	484	n/a	2835	459	n/a	1945765	
1484	-1	0	0	N	2500	0	2	815	833	202	316	44	57380	813	n/a	23236	813	0	35663	813	n/a	2778	636	n/a	1945812	
1485	-1	0	0	N	2500	0	40	615	562	5	6	7	53336	614	n/a	600	612	0	1044	614	n/a	1947	606	n/a	1945875	
1486	-1	0	0	N	2500	0	40	858	653	6	7	8	47552	856	n/a	572	836	0	1328	851	n/a	2247	828	n/a	1946234	
1487	-1	0	0	N	2500	0	40	418	418	5	8	11	53896	417	n/a	832	417	0	2008	417	n/a	4076	417	n/a	1946328	
1488	-1	0	0	N	2500	0	40	519	518	5	7	10	61292	518	n/a	1148	516	0	1811	518	n/a	3625	514	n/a	1946546	
1489	-1	0	0	N	2500	0	40	768	726	6	6	7	57156	766	n/a	640	766	0	948	766	n/a	1589	735	n/a	1946671	
1490	-1	0	0	N	2500	0	2	479	529	184	289	46	62044	478	n/a	25180	478	0	38965	478	n/a	3834	464	n/a	1946890	
1491	-1	0	0	N	2500	0	1	163	94	0	0	0	30560	161	n/a	120	142	0	100	155	n/a	85	77	n/a	1947218	
1492	-1	0	0	N	2500	0	2	912	776	160	251	39	56196	910	n/a	17788	910	0	27592	910	n/a	2921	771	n/a	1947281	
1493	-1	0	0	N	2500	0	40	453	502	5	8	10	61476	452	n/a	824	452	0	1504	452	n/a	2563	448	n/a	1947281	
1494	-1	0	0	N	2500	0	1	151	106	0	0	0	38896	149	n/a	72	95	0	76	143	n/a	54	45	n/a	1947375	
1495	-1	0	0	N	2500	0	40	851	720	6	7	9	49772	849	n/a	584	849	0	1528	849	n/a	2405	825	n/a	1947468	
1496	-1	0	0	N	2500	0	40	438	571	5	7	8	65532	437	n/a	932	437	0	1421	437	n/a	2208	437	n/a	1947500	
1497	-1	0	0	N	2500	0	40	505	509	6	11	15	56836	504	n/a	1036	498	0	2962	504	n/a	5723	502	n/a	1947531	
1498	-1	0	0	N	2500	0	40	881	632	5	7	8	48584	879	n/a	508	872	0	1388	879	n/a	2321	859	n/a	1947562	
1499	-1	0	0	N	2500	0	40	917	755	7	7	9	52180	915	n/a	600	915	0	1256	915	n/a	2494	894	n/a	1947843	
1500	-1	0	0	N	2500	0	40	969	884	7	8	10	56328	967	n/a	608	923	0	1420	966	n/a	2810	951	n/a	1947859	
1501	-1	0	0	N	2500	0	40	731	701	7	8	10	57316	730	n/a	852	730	0	1458	730	n/a	3183	713	n/a	1947859	
1502	-1	0	0	N	2500	0	1	324	154	22	34	4	28328	323	n/a	4604	323	0	7202	323	n/a	620	235	n/a	1947875	
1503	-1	0	0	N	2500	0	2	462	439	109	172	27	56444	461	n/a	16724	461	0	25578	461	n/a	3202	423	n/a	1947875	
1504	-1	0	0	N	2500	0	40	818	621	5	7	9	46348	816	n/a	584	786	0	1201	816	n/a	2394	811	n/a	1947968	
1505	-1	0	0	N	2500	0	2	377	435	118	181	26	58596	376	n/a	19404	376	0	29688	376	n/a	1573	361	n/a	1948000	
1506	-1	0	0	N	2500	0	2	883	833	192	295	42	52792	881	n/a	21928	881	0	33966	881	n/a	1250	807	n/a	1948281	
1507	-1	0	0	N	2500	0	40	433	469	5	10	14	65532	432	n/a	1208	428	0	3178	432	n/a	5324	430	n/a	1948281	
1508	-1	0	0	N	2500	0	40	528	635	7	8	11	65532	527	n/a	1024	509	0	1454	527	n/a	2229	504	n/a	1948359	
1509	-1	0	0	N	2500	0	40	432	503	5	8	11	65532	431	n/a	1172	428	0	2334	431	n/a	3323	431	n/a	1948468	
1510	-1	0	0	N	2500	0	40	608	707	6	11	15	57760	607	n/a	776	598	0	2294	607	n/a	4200	606	n/a	1948484	
1511	-1	0	0	N	2500	0	2	873	699	157	247	39	56900	871	n/a	18296	871	0	29378	871	n/a	3676	688	n/a	1948656	
1512	-1	0	0	N	2500	0	2	556	592	96	147	25	51848	555	n/a	12292	555	0	18838	555	n/a	2035	549	n/a	1948718	
1513	-1	0	0	N	2500	0	2	644	643	137	213	35	56808	643	n/a	17528	643	0	27165	643	n/a	2530	634	n/a	1948843	
1514	-1	0	0	N	2500	0	40	865	615	6	7	10	45912	863	n/a	1148	849	0	1881	854	n/a	3722	798	n/a	1948953	
1515	-1	0	0	N	2500	0	40	785	642	5	7	9	41716	783	n/a	560	768	0	1372	783	n/a	2458	776	n/a	1948953	
1516	-1	0	0	N	2500	0	40	541	562	7	9	11	50064	540	n/a	856	531	0	1648	540	n/a	2670	536	n/a	1948968	
1517	-1	0	0	N	2500	0	40	716	533	6	10	13	41460	715	n/a	832	686	0	2747	715	n/a	4900	714	n/a	1949078	
1518	-1	0	0	N	2500	0	40	635	618	5	9	13	63680	634	n/a	760	622	0	2407	634	n/a	3897	634	n/a	1949328	
1519	-1	0	0	N	2500	0	2	968	823	179	278	41	53488	966	n/a	17316	966	0	27524	966	n/a	2682	799	n/a	1949359	
1520	-1	0	0	N	2500	0	40	944	700	7	7	8	49224	942	n/a	588	905	0	1088	936	n/a	2098	911	n/a	1949734	
1521	-1	0	0	N	2500	0	1	165	110	0	0	0	33472	163	n/a	80	139	0	103	163	n/a	106	106	n/a	1949750	
1522	-1	0	0	N	2500	0	40	415	491	5	8	12	61720	414	n/a	1028	414	0	2754	414	n/a	4259	414	n/a	1949937	
1523	-1	0	0	N	2500	0	40	741	661	6	6	8	54916	740	n/a	660	740	0	1193	740	n/a	1941	710	n/a	1950046	
1524	-1	0	0	N	2500	0	40	993	847	7	10	14	54756	991	n/a	552	966	0	2010	991	n/a	3675	961	n/a	1950078	
1525	-1	0	0	N	2500	0	40	800	739	7	8	10	52836	798	n/a	724	788	0	1556	798	n/a	2794	794	n/a	1950265	
1526	-1	0	0	N	2500	0	2	636	700	131	199	31	62932	635	n/a	16760	635	0	25837	635	n/a	2257	570	n/a	1950515	
1527	-1	0	0	N	2500	0	2	518	671	125	188	27	65532	517	n/a	19064	517	0	29788	517	n/a	1337	486	n/a	1950671	
1528	-1	0	0	N	2500	0	40	638	766	6	7	11	58004	637	n/a	720	637	0	1228	633	n/a	3169	627	n/a	1950796	
1529	-1	0	0	N	2500	0	40	523	620	8	10	12	63040	522	n/a	1024	512	0	1882	522	n/a	3012	522	n/a	1950796	
1530	-1	0	0	N	2500	0	40	891	674	6	8	10	50820	889	n/a	668	883	0	1441	889	n/a	2352	887	n/a	1950921	
1531	-1	0	0	N	2500	0	40	484	570	6	7	9	60708	483	n/a	848	467	0	1173	483	n/a	1975	478	n/a	1950984	
1532	-1	0	0	N	2500	0	40	438	489	7	9	11	59264	437	n/a	1356	437	0	1731	437	n/a	2330	436	n/a	1951140	
1533	-1	0	0	N	2500	0	40	537	553	6	8	11	53112	536	n/a	928	536	0	1518	536	n/a	2659	536	n/a	1951359	
1534	-1	0	0	N	2500	0	2	670	650	133	207	32	60980	669	n/a	17416	669	0	27161	669	n/a	2777	643	n/a	1951406	
1535	-1	0	0	N	2500	0	2	935	632	111	169	24	45396	933	n/a	11728	933	0	17912	933	n/a	1523	697	n/a	1951468	
1536	-1	0	0	N	2500	0	40	659	598	5	6	7	50136	658	n/a	528	658	0	974	658	n/a	1931	637	n/a	1951484	
1537	-1	0	0	N	2500	0	40	683	599	5	7	10	63548	682	n/a	956	682	0	1954	682	n/a	3321	682	n/a	1951500	
1538	-1	0	0	N	2500	0	40	822	667	6	8	10	49016	820	n/a	656	820	0	1711	819	n/a	3213	814	n/a	1951546	
1539	-1	0	0	N	2500	0	40	954	810	7	8	9	50108	952	n/a	560	949	0	1167	948	n/a	2060	943	n/a	1951718	
1540	-1	0	0	N	2500	0	40	694	794	7	8	11	57096	693	n/a	652	685	0	1646	693	n/a	3031	678	n/a	1951734	
1541	-1	0	0	N	2500	0	40	878	697	7	7	9	49956	876	n/a	736	846	0	1426	875	n/a	2651	850	n/a	1951828	
1542	-1	0	0	N	2500	0	40	764	641	5	6	8	49052	762	n/a	592	749	0	1212	760	n/a	2246	720	n/a	1951843	
1543	-1	0	0	N	2500	0	40	840	582	5	7	10	47000	838	n/a	628	820	0	2300	838	n/a	3798	817	n/a	1951843	
1544	-1	0	0	N	2500	0	40	474	571	5	7	10	59904	473	n/a	796	472	0	1816	473	n/a	3207	473	n/a	1951890	
1545	-1	0	0	N	2500	0	2	525	477	87	133	22	65532	524	n/a	18044	524	0	27969	524	n/a	1930	515	n/a	1951937	
1546	-1	0	0	N	2500	0	40	624	683	6	7	8	63284	623	n/a	788	612	0	1815	623	n/a	1265	622	n/a	1951953	
1547	-1	0	0	N	2500	0	40	474	507	5	8	11	54760	473	n/a	788	471	0	2375	473	n/a	3517	473	n/a	1951984	
1548	-1	0	0	N	2500	0	40	561	620	7	8	10	60420	560	n/a	1000	545	0	1708	560	n/a	2431	543	n/a	1952000	
1549	-1	0	0	N	2500	0	40	633	649	6	8	10	55600	632	n/a	732	616	0	1852	632	n/a	3253	632	n/a	1952250	
1550	-1	0	0	N	2500	0	40	581	654	7	9	13	55660	580	n/a	936	567	0	1943	573	n/a	3840	565	n/a	1952437	
1551	-1	0	0	N	2500	0	2	904	843	141	219	36	54584	902	n/a	16416	902	0	24827	902	n/a	3776	775	n/a	1952484	
1552	-1	0	0	N	2500	0	40	389	395	4	7	10	61436	388	n/a	908	388	0	1897	388	n/a	3143	382	n/a	1952515	
1553	-1	0	0	N	2500	0	2	682	644	113	177	31	63540	681	n/a	15700	681	0	24973	681	n/a	3792	637	n/a	1952562	
1554	-1	0	0	N	2500	0	40	812	732	7	9	12	54836	810	n/a	756	801	0	1873	810	n/a	3010	805	n/a	1952578	
1555	-1	0	0	N	2500	0	2	844	613	142	220	30	47120	842	n/a	15588	842	0	24044	842	n/a	1823	578	n/a	1952578	
1556	-1	0	0	N	2500	0	40	578	599	6	8	11	63844	577	n/a	848	569	0	1654	577	n/a	3245	572	n/a	1952593	
1557	-1	0	0	N	2500	0	40	555	569	6	7	10	65532	554	n/a	1152	553	0	1221	554	n/a	2595	554	n/a	1952765	
1558	-1	0	0	N	2500	0	40	417	516	6	9	13	65532	416	n/a	1392	400	0	3006	416	n/a	5362	415	n/a	1953046	
1559	-1	0	0	N	2500	0	2	925	862	158	241	36	51804	923	n/a	18660	923	0	28602	923	n/a	1991	852	n/a	1953062	
1560	-1	0	0	N	2500	0	2	885	747	160	248	36	53188	883	n/a	19704	883	0	30525	883	n/a	1854	721	n/a	1953312	
1561	-1	0	0	N	2500	0	40	879	735	6	7	10	51316	877	n/a	572	877	0	1466	877	n/a	2636	875	n/a	1953437	
1562	-1	0	0	N	2500	0	40	874	671	5	6	8	42048	872	n/a	644	872	0	1467	872	n/a	2823	862	n/a	1953609	
1563	-1	0	0	N	2500	0	40	528	562	7	8	10	62952	527	n/a	1072	524	0	1131	527	n/a	1568	527	n/a	1953984	
1564	-1	0	0	N	2500	0	1	198	97	12	18	2	28940	197	n/a	3644	197	0	5612	197	n/a	372	166	n/a	1954125	
1565	-1	0	0	N	2500	0	2	606	593	117	183	29	58672	605	n/a	16124	605	0	25417	605	n/a	2201	576	n/a	1954125	
1566	-1	0	0	N	2500	0	40	622	749	8	7	9	61184	621	n/a	1020	612	0	1044	620	n/a	1430	621	n/a	1954171	
1567	-1	0	0	N	2500	0	40	587	694	7	7	9	58528	586	n/a	796	577	0	1272	583	n/a	2551	576	n/a	1954171	
1568	-1	0	0	N	2500	0	40	594	628	5	6	8	51292	593	n/a	600	587	0	1143	593	n/a	2506	584	n/a	1954187	
1569	-1	0	0	N	2500	0	40	483	597	6	7	9	61704	482	n/a	1048	477	0	1192	482	n/a	2606	481	n/a	1954187	
1570	-1	0	0	N	2500	0	40	806	618	5	8	11	58428	804	n/a	688	797	0	1897	804	n/a	3012	803	n/a	1954265	
1571	-1	0	0	N	2500	0	2	613	728	128	197	30	63772	612	n/a	17876	612	0	28902	612	n/a	1257	612	n/a	1954515	
1572	-1	0	0	N	2500	0	40	525	558	7	8	11	62356	524	n/a	1052	515	0	1579	524	n/a	2945	521	n/a	1954671	
1573	-1	0	0	N	2500	0	2	833	737	144	224	34	51856	831	n/a	16788	831	0	25913	831	n/a	1991	742	n/a	1954687	
1574	-1	0	0	N	2500	0	2	877	594	104	160	24	37808	875	n/a	12692	875	0	19611	875	n/a	1488	743	n/a	1954859	
1575	-1	0	0	N	2500	0	40	949	797	8	7	8	49364	947	n/a	632	934	0	917	941	n/a	1605	938	n/a	1954890	
1576	-1	0	0	N	2500	0	40	890	861	8	8	11	56464	888	n/a	744	888	0	1483	888	n/a	3063	880	n/a	1954968	
1577	-1	0	0	N	2500	0	2	827	635	152	237	36	50080	825	n/a	19124	825	0	29820	825	n/a	3892	571	n/a	1955078	
1578	-1	0	0	N	2500	0	40	617	620	5	7	11	55480	616	n/a	628	606	0	1733	616	n/a	3038	613	n/a	1955109	
1579	-1	0	0	N	2500	0	40	790	722	6	7	8	55480	788	n/a	676	786	0	1253	788	n/a	2348	772	n/a	1955125	
1580	-1	0	0	N	2500	0	40	523	596	7	7	10	56964	522	n/a	824	517	0	1305	522	n/a	2673	522	n/a	1955140	
1581	-1	0	0	N	2500	0	40	862	760	7	6	7	49736	860	n/a	600	845	0	793	860	n/a	1191	857	n/a	1955468	
1582	-1	0	0	N	2500	0	2	562	517	175	274	41	63460	561	n/a	29256	561	0	45409	561	n/a	2952	479	n/a	1955484	
1583	-1	0	0	N	2500	0	40	784	709	6	8	10	45800	782	n/a	568	782	0	1564	782	n/a	3395	772	n/a	1955515	
1584	-1	0	0	N	2500	0	40	570	642	6	8	12	62732	569	n/a	804	569	0	1437	569	n/a	2376	569	n/a	1955562	
1585	-1	0	0	N	2500	0	2	862	782	149	229	34	51216	860	n/a	17280	860	0	26735	860	n/a	1359	800	n/a	1955609	
1586	-1	0	0	N	2500	0	40	776	642	6	8	10	50024	774	n/a	852	761	0	1883	770	n/a	3326	768	n/a	1955843	
1587	-1	0	0	N	2500	0	40	455	510	5	6	8	61948	454	n/a	804	451	0	1226	454	n/a	1891	454	n/a	1956015	
1588	-1	0	0	N	2500	0	1	152	108	0	0	0	38144	150	n/a	92	138	0	83	145	n/a	124	120	n/a	1956125	
1589	-1	0	0	N	2500	0	2	570	668	127	195	29	65532	569	n/a	18448	569	0	28150	569	n/a	1308	534	n/a	1956203	
1590	-1	0	0	N	2500	0	40	710	636	5	6	7	52672	709	n/a	500	709	0	1036	709	n/a	1996	651	n/a	1956250	
1591	-1	0	0	N	2500	0	2	425	463	115	180	30	57916	424	n/a	20136	424	0	30699	424	n/a	3922	406	n/a	1956468	
1592	-1	0	0	N	2500	0	40	598	601	6	7	9	61220	597	n/a	836	597	0	1251	597	n/a	2190	592	n/a	1956515	
1593	-1	0	0	N	2500	0	2	907	790	172	268	39	50160	905	n/a	18476	905	0	29325	905	n/a	3847	712	n/a	1956562	
1594	-1	0	0	N	2500	0	40	771	739	6	7	9	53752	769	n/a	608	769	0	1518	769	n/a	2725	759	n/a	1956890	
1595	-1	0	0	N	2500	0	40	467	495	6	6	9	57500	466	n/a	1012	464	0	1190	466	n/a	2610	466	n/a	1957328	
1596	-1	0	0	N	2500	0	2	559	687	151	236	36	64484	558	n/a	18496	558	0	28976	558	n/a	2475	514	n/a	1957406	
1597	-1	0	0	N	2500	0	2	560	584	145	224	32	61676	559	n/a	15708	559	0	24434	559	n/a	1960	496	n/a	1957484	
1598	-1	0	0	N	2500	0	40	929	813	8	9	11	55680	927	n/a	700	921	0	1384	924	n/a	2619	911	n/a	1957796	
1599	-1	0	0	N	2500	0	2	616	727	273	429	61	65532	615	n/a	31812	615	0	49387	615	n/a	3481	531	n/a	1957796	
1600	-1	0	0	N	2500	0	40	825	662	7	6	7	47600	823	n/a	616	803	0	1070	822	n/a	1733	812	n/a	1957890	
1601	-1	0	0	N	2500	0	2	670	731	141	216	31	65532	669	n/a	20924	669	0	31353	669	n/a	1555	549	n/a	1957921	
1602	-1	0	0	N	2500	0	40	599	651	7	7	9	62076	598	n/a	936	586	0	1052	598	n/a	1581	595	n/a	1958062	
1603	-1	0	0	N	2500	0	40	804	673	6	7	9	46400	802	n/a	624	766	0	1553	795	n/a	2656	765	n/a	1958093	
1604	-1	0	0	N	2500	0	40	594	444	5	7	10	44632	593	n/a	784	588	0	2008	592	n/a	3444	584	n/a	1958093	
1605	-1	0	0	N	2500	0	2	602	701	136	211	34	58336	601	n/a	18596	601	0	28919	601	n/a	3276	583	n/a	1958281	
1606	-1	0	0	N	2500	0	40	481	509	5	10	14	64196	480	n/a	1172	475	0	2568	480	n/a	4337	480	n/a	1958296	
1607	-1	0	0	N	2500	0	1	166	70	0	0	0	29692	164	n/a	192	164	0	246	164	n/a	307	162	n/a	1958406	
1608	-1	0	0	N	2500	0	40	651	562	5	6	9	52984	650	n/a	572	636	0	1484	648	n/a	2768	644	n/a	1958406	
1609	-1	0	0	N	2500	0	40	826	742	6	8	11	57712	824	n/a	612	799	0	1602	816	n/a	3037	793	n/a	1958453	
1610	-1	0	0	N	2500	0	2	564	479	114	180	31	57052	563	n/a	17640	563	0	27879	563	n/a	3157	517	n/a	1958765	
1611	-1	0	0	N	2500	0	2	621	667	113	175	29	59600	620	n/a	14236	620	0	22851	620	n/a	2857	615	n/a	1959218	
1612	-1	0	0	N	2500	0	1	161	101	0	0	0	33048	159	n/a	56	123	0	163	155	n/a	89	102	n/a	1959328	
1613	-1	0	0	N	2500	0	40	930	741	6	8	12	58868	928	n/a	820	928	0	2133	928	n/a	4239	924	n/a	1959375	
1614	-1	0	0	N	2500	0	40	760	599	5	9	11	55292	758	n/a	748	740	0	1684	752	n/a	2929	739	n/a	1959375	
1615	-1	0	0	N	2500	0	40	450	593	6	7	10	63332	449	n/a	856	449	0	1492	449	n/a	2615	449	n/a	1959625	
1616	-1	0	0	N	2500	0	40	915	695	6	7	8	48588	913	n/a	536	864	0	1136	895	n/a	1909	874	n/a	1959640	
1617	-1	0	0	N	2500	0	40	562	694	7	7	9	63228	561	n/a	976	560	0	883	561	n/a	1440	558	n/a	1959906	
1618	-1	0	0	N	2500	0	2	497	596	118	182	30	61024	496	n/a	18600	496	0	27681	496	n/a	2207	494	n/a	1959953	
1619	-1	0	0	N	2500	0	1	153	87	0	0	0	26868	151	n/a	128	144	0	115	151	n/a	118	122	n/a	1960062	
1620	-1	0	0	N	2500	0	40	490	513	5	5	7	60608	489	n/a	820	486	0	1049	489	n/a	1325	483	n/a	1960093	
1621	-1	0	0	N	2500	0	40	887	753	7	9	11	50644	885	n/a	612	860	0	1862	880	n/a	3391	874	n/a	1960437	
1622	-1	0	0	N	2500	0	1	151	76	0	0	0	24588	149	n/a	164	144	0	104	149	n/a	161	122	n/a	1960484	
1623	-1	0	0	N	2500	0	40	512	493	5	5	7	56764	511	n/a	792	510	0	814	511	n/a	1235	501	n/a	1960656	
1624	-1	0	0	N	2500	0	2	440	448	125	192	29	59456	439	n/a	15948	439	0	24707	439	n/a	2474	413	n/a	1960671	
1625	-1	0	0	N	2500	0	40	797	657	7	8	10	48392	795	n/a	756	749	0	1427	789	n/a	2337	770	n/a	1960718	
1626	-1	0	0	N	2500	0	2	531	643	155	240	37	65240	530	n/a	18472	530	0	28266	530	n/a	3035	509	n/a	1960750	
1627	-1	0	0	N	2500	0	40	924	718	6	7	10	50092	922	n/a	592	915	0	1611	917	n/a	3352	901	n/a	1960750	
1628	-1	0	0	N	2500	0	2	489	526	193	302	45	54940	488	n/a	28912	488	0	44821	488	n/a	4091	464	n/a	1960796	
1629	-1	0	0	N	2500	0	40	862	668	6	9	10	50888	860	n/a	620	857	0	1802	860	n/a	2625	860	n/a	1960796	
1630	-1	0	0	N	2500	0	40	880	703	6	9	12	57252	878	n/a	756	865	0	1986	878	n/a	3900	877	n/a	1960812	
1631	-1	0	0	N	2500	0	40	542	453	5	7	9	53736	541	n/a	680	540	0	1503	541	n/a	2639	537	n/a	1960828	
1632	-1	0	0	N	2500	0	40	699	649	7	9	12	55180	698	n/a	776	693	0	1630	698	n/a	2856	698	n/a	1960828	
1633	-1	0	0	N	2500	0	40	530	639	6	7	10	62092	529	n/a	796	519	0	1568	529	n/a	2519	528	n/a	1960843	
1634	-1	0	0	N	2500	0	2	570	609	122	190	30	58524	569	n/a	16240	569	0	25907	569	n/a	2636	533	n/a	1961000	
1635	-1	0	0	N	2500	0	40	761	572	6	10	14	49796	759	n/a	924	758	0	2651	759	n/a	5053	759	n/a	1961046	
1636	-1	0	0	N	2500	0	40	853	666	6	8	11	56404	851	n/a	740	844	0	1796	851	n/a	3126	849	n/a	1961109	
1637	-1	0	0	N	2500	0	40	408	514	5	7	8	62632	407	n/a	716	407	0	1380	407	n/a	1992	407	n/a	1961125	
1638	-1	0	0	N	2500	0	2	533	692	129	198	31	63564	532	n/a	18612	532	0	27777	532	n/a	2236	509	n/a	1961218	
1639	-1	0	0	N	2500	0	40	797	505	4	6	8	31168	795	n/a	420	763	0	1484	791	n/a	2425	779	n/a	1961421	
1640	-1	0	0	N	2500	0	40	516	620	6	7	10	63060	515	n/a	1084	514	0	1749	515	n/a	3148	510	n/a	1961500	
1641	-1	0	0	N	2500	0	40	810	758	7	6	6	65532	808	n/a	692	787	0	804	804	n/a	836	805	n/a	1961546	
1642	-1	0	0	N	2500	0	2	599	605	121	188	31	54304	598	n/a	15784	598	0	24268	598	n/a	2792	593	n/a	1961828	
1643	-1	0	0	N	2500	0	40	622	634	7	8	10	60452	621	n/a	984	619	0	1574	621	n/a	2926	621	n/a	1962250	
1644	-1	0	0	N	2500	0	40	460	568	6	7	10	65532	459	n/a	1308	455	0	1641	459	n/a	2720	459	n/a	1962250	
1645	-1	0	0	N	2500	0	2	870	608	133	205	28	39024	868	n/a	14712	868	0	22092	868	n/a	1411	623	n/a	1962281	
1646	-1	0	0	N	2500	0	40	771	720	6	7	9	56360	769	n/a	572	755	0	1415	769	n/a	2892	768	n/a	1962343	
1647	-1	0	0	N	2500	0	40	920	766	8	10	11	50748	918	n/a	716	902	0	1454	910	n/a	2405	880	n/a	1962375	
1648	-1	0	0	N	2500	0	2	866	741	158	244	36	59084	864	n/a	23568	864	0	36472	864	n/a	1809	814	n/a	1962453	
1649	-1	0	0	N	2500	0	40	584	777	7	7	9	65532	583	n/a	796	572	0	1184	583	n/a	2115	580	n/a	1962468	
1650	-1	0	0	N	2500	0	40	602	604	6	7	9	49856	601	n/a	752	592	0	1361	601	n/a	2879	600	n/a	1962593	
1651	-1	0	0	N	2500	0	40	884	597	5	6	7	43608	882	n/a	440	859	0	1283	880	n/a	2338	856	n/a	1962609	
1652	-1	0	0	N	2500	0	40	544	565	5	7	10	53136	543	n/a	752	530	0	1197	543	n/a	2227	538	n/a	1962609	
1653	-1	0	0	N	2500	0	40	499	633	7	8	11	65532	498	n/a	1364	493	0	1706	498	n/a	3158	479	n/a	1962734	
1654	-1	0	0	N	2500	0	40	816	640	5	8	11	55564	814	n/a	888	802	0	1716	814	n/a	2801	808	n/a	1962906	
1655	-1	0	0	N	2500	0	2	829	629	120	188	29	57300	827	n/a	15588	827	0	23841	827	n/a	2719	669	n/a	1963187	
1656	-1	0	0	N	2500	0	40	546	566	4	6	8	58012	545	n/a	628	535	0	1420	545	n/a	3069	541	n/a	1963234	
1657	-1	0	0	N	2500	0	2	798	684	131	201	34	63648	796	n/a	26104	796	1	39877	796	n/a	3230	695	n/a	1963250	
1658	-1	0	0	N	2500	0	40	524	636	7	8	11	59172	523	n/a	932	516	0	1597	522	n/a	3105	519	n/a	1963484	
